agent_id,agent_type,legal_name_es_raw,agent_name,risk_group,classification_raw,group3_limited_airborne,notes_raw,flag_A,flag_D,flag_T,flag_V,legal_primary_source_id,spanish_row_audit_status,spanish_row_audit_date,eu_primary_source_id,eu_rowwise_verified,eu_name_concordance,eu_current_intended_name_concordance,eu_spanish_original_text_name_concordance,eu_name_concordance_status,eu_group_concordance,eu_double_asterisk_concordance,eu_flag_A_concordance,eu_flag_D_concordance,eu_flag_T_concordance,eu_flag_V_concordance,eu_rowwise_audit_status,eu_source_text_history_status,eu_corrigendum_relevant,eu_corrigendum_id,eu_discrepancy_type,eu_discrepancy_note,basebio_available,basebio_name,basebio_match_status,basebio_review_status,basebio_link_scope,basebio_review_note
BIO-VIR-0122,virus,Virus de Zika.,Virus de Zika,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de Zika,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0123,virus,Otros flavivirus de patogenicidad conocida.,Otros flavivirus de patogenicidad conocida,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0124,virus,Hepacivirus C (virus de la hepatitis C).,Hepacivirus C (virus de la hepatitis C),3,3 (**),True,D,False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Hepacivirus C (virus de la hepatitis C),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0125,virus,Virus de la gripe C.,Virus de la gripe C,2,2,False,V (c),False,False,False,True,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de la gripe C,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0126,virus,"Virus de la gripe aviar de alta patogenicidad HPAIV (H5), por ejemplo, el H5N1.","Virus de la gripe aviar de alta patogenicidad HPAIV (H5), por ejemplo, el H5N1",3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0127,virus,"Virus de la gripe aviar de alta patogenicidad HPAIV (H7), por ejemplo, H7N7 o H7N9.","Virus de la gripe aviar de alta patogenicidad HPAIV (H7), por ejemplo, H7N7 o H7N9",3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0128,virus,Virus de la gripe A.,Virus de la gripe A,2,2,False,V (c),False,False,False,True,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de la gripe A,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0129,virus,Virus A de la gripe A/Nueva York/1/18 (H1N1) (gripe española de 1918).,Virus A de la gripe A/Nueva York/1/18 (H1N1) (gripe española de 1918),3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0130,virus,Virus A de la gripe A/Singapur/1/57 (H2N2).,Virus A de la gripe A/Singapur/1/57 (H2N2),3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0131,virus,Virus de la gripe aviar de baja patogenicidad (LPAI) H7N9.,Virus de la gripe aviar de baja patogenicidad (LPAI) H7N9,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0132,virus,Virus de la gripe B.,Virus de la gripe B,2,2,False,V (c),False,False,False,True,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de la gripe B,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0133,virus,Virus Dhori (ortomixovirus transmitidos por garrapatas: Dhori).,Virus Dhori (ortomixovirus transmitidos por garrapatas: Dhori),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0134,virus,Virus Thogoto (ortomixovirus transmitidos por garrapatas: Thogoto).,Virus Thogoto (ortomixovirus transmitidos por garrapatas: Thogoto),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0135,virus,Papillomaviridae (F).,Papillomaviridae (F),2,2,False,D (d),False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0136,virus,"Eritroparvovirus de los primates 1 (Parvovirus humano, virus B 19).","Eritroparvovirus de los primates 1 (Parvovirus humano, virus B 19)",2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0137,virus,Poliomavirus humano 1 (Virus BK).,Poliomavirus humano 1 (Virus BK),2,2,False,D (d),False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0138,virus,Poliomavirus humano 2 (Virus JC).,Poliomavirus humano 2 (Virus JC),2,2,False,D (d),False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0139,virus,Virus del molusco contagioso.,Virus del molusco contagioso,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0140,virus,Virus de la viruela vacuna.,Virus de la viruela vacuna,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0141,virus,Virus de la viruela de los simios.,Virus de la viruela de los simios,3,3,False,V,False,False,False,True,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de la viruela de los simios,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0142,virus,"Virus variolovacunal [incluidos los virus de la viruela del búfalo (e), de la viruela del elefante (f) y de la viruela del conejo (g)].","Virus variolovacunal [incluidos los virus de la viruela del búfalo (e), de la viruela del elefante (f) y de la viruela del conejo (g)]",2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0143,virus,Virus de la viruela (mayor & menor).,Virus de la viruela (mayor & menor),4,4,False,V,False,False,False,True,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0144,virus,Virus del ectima contagioso.,Virus del ectima contagioso,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0145,virus,"Virus de la paravacuna (nódulos de los ordeñadores, parapoxvirus bovis).","Virus de la paravacuna (nódulos de los ordeñadores, parapoxvirus bovis)",2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0146,virus,Poxvirus del Tana.,Poxvirus del Tana,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0147,virus,Poxvirus del tumor de los monos del Yaba.,Poxvirus del tumor de los monos del Yaba,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0148,virus,Virus Banna.,Virus Banna,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0149,virus,Coltivirus (G).,Coltivirus (G),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0150,virus,Rotavirus (G).,Rotavirus (G),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0151,virus,Orbivirus (G).,Orbivirus (G),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0152,virus,"Virus linfotrópico T de los primates, 1 (virus linfotrópico de las células T humanas, tipo 1).","Virus linfotrópico T de los primates, 1 (virus linfotrópico de las células T humanas, tipo 1)",3,3 (**),True,D,False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0153,virus,"Virus linfotrópico T de los primates, 2 (virus linfotrópico de las células T humanas, tipo 2).","Virus linfotrópico T de los primates, 2 (virus linfotrópico de las células T humanas, tipo 2)",3,3 (**),True,D,False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0154,virus,Virus de la inmunodeficiencia humana 1.,Virus de la inmunodeficiencia humana 1,3,3 (**),True,D,False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de la inmunodeficiencia humana 1,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0155,virus,Virus de la inmunodeficiencia humana 2.,Virus de la inmunodeficiencia humana 2,3,3 (**),True,D,False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Virus de la inmunodeficiencia humana 2,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
